2017-09-01_16:35:23('Task started, migrate_statement=', "SELECT page_title, platform FROM [Karma].[dbo].[KnownPages] where page_title like LOWER('bug%') and platform != 'xWiki'", 'title_like=', 'None')
2017-09-01_16:42:55(('SUCCESS: Page', '"Bug 43221 - Indexing lasts forever for some types of SymLinks" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '354/1380')
2017-09-01_16:42:56(('SUCCESS: Page', '"Bug 39745 - SureBackup poweron fails with "Failed to attach filter \'hbr filter\'"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '355/1380')
2017-09-01_16:42:57(('SUCCESS: Page', '"Bug 44614 - Replica job fails with "Failed to apply retention policy" error." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '356/1380')
2017-09-01_16:42:58(('SUCCESS: Page', '"Bug 96255 - WinFLR fails with "An item with the same key has already been added"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '357/1380')
2017-09-01_16:43:00(('SUCCESS: Page', '"Bug 68917 - Failed to establish SSL connection" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '358/1380')
2017-09-01_16:43:01(('SUCCESS: Page', '"Bug 40622 - Without incremental runs configured, the job will not generate full backups on the fly" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '359/1380')
2017-09-01_16:43:01(('SUCCESS: Page', '"Bug 78999 - We set months instead of quarters in retention for quarterly media set" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '360/1380')
2017-09-01_16:43:02(('SUCCESS: Page', '"Bug 43400 - Virtual lab won\'t start if HTTP port 80 is specified in its settings" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '361/1380')
2017-09-01_16:43:03(('SUCCESS: Page', '"Bug 88768 - Veeam Cloud Connect appliance in Azure doesn\'t accept VCC-E license" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '362/1380')
2017-09-01_16:43:04(('SUCCESS: Page', '"Bug 50613 - IR session from SnapVault failing with Failed to publish VM "XXX" after one hour" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '363/1380')
2017-09-01_16:43:05(('SUCCESS: Page', '"Bug 54141 - Database operations with OIBs may produce SQL timeout or deadlock errors" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '364/1380')
2017-09-01_16:43:07(('SUCCESS: Page', '"Bug 40205 - Cannot restore VM to Hyper-V cluster without CSV in case of restore to a new location, or with different settings" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '365/1380')
2017-09-01_16:43:10(('SUCCESS: Page', '"Bug 41535 - Backup Job "Finalizing" takes a long time for jobs with SQL servers" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '366/1380')
2017-09-01_16:43:13(('SUCCESS: Page', '"Bug 74729 - Shell receives "Access denied" when enumerating appliances on tenant Hyper-V host" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '367/1380')
2017-09-01_16:43:14(('SUCCESS: Page', '"Bug 97618 - Not all restore points located on tapes are shown in UI in restore wizard" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '368/1380')
2017-09-01_16:43:15(('SUCCESS: Page', '"Bug 97744 - Error: -1. ORA-01017: invalid username/password; logon denied when Windows Authentication is disabled" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '369/1380')
2017-09-01_16:43:16(('SUCCESS: Page', '"Bug 42302 - If source VM has VLAN IDs configured for virtual interfaces, then while replicating between 2012 hosts with mapping enabled there are multiple error entries in event viewer." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '370/1380')
2017-09-01_16:43:16(('SUCCESS: Page', '"Bug 68482 - We do not show warning when we could not put DB in "backup" state" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '371/1380')
2017-09-01_16:43:18(('SUCCESS: Page', '"Bug 66694 - Synthetic full to tapes is not created if "Process latest full backup chain only" is enabled and "Archive incremental backups to tape" is disabled" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '372/1380')
2017-09-01_16:43:19(('SUCCESS: Page', '"Bug 94747 - Child object with ref "resgroup-v311219" for object "Datacenters" (group-d1) was not found if resource pool has vApp which user doesn\'t have permissions for" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '373/1380')
2017-09-01_16:43:20(('SUCCESS: Page', '"Bug 77131 - During EM file search, going to another tab loses the results, yet the Catalog service keeps on searching" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '374/1380')
2017-09-01_16:43:20(('SUCCESS: Page', '"Bug 50435 - Log export operation for backup proxy servers will fail if "Run server on this side" in enabled for "This server"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '375/1380')
2017-09-01_16:43:21(('SUCCESS: Page', '"Bug 75557 - Windows 2012R2 host logs \'The system cannot find the file specified\' error for autorecovery extent of excluded disk" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '376/1380')
2017-09-01_16:43:22(('SUCCESS: Page', '"Bug 96840 - "Pick datastore" option works incorrectly if another datastore for disks is chosen" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '377/1380')
2017-09-01_16:43:23(('SUCCESS: Page', '"Bug 93828 - If Domain Sets are used on 3PAR, BoSS job fails with "there is no initiators available"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '378/1380')
2017-09-01_16:43:24(('SUCCESS: Page', '"Bug 94097 - Copy-VBRJob doesn\'t set new job description" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '379/1380')
2017-09-01_16:43:25(('SUCCESS: Page', '"Bug retention tape" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '380/1380')
2017-09-01_16:43:27(('SUCCESS: Page', '"Bug 39450 - backup to tape jobs fails when the source contains .vrb files" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '381/1380')
2017-09-01_16:43:27(('SUCCESS: Page', '"Bug 46510 - Introduce disabling SSH fingerprint verification for Linux repositories" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '382/1380')
2017-09-01_16:43:28(('SUCCESS: Page', '"Bug 84762 - OtherOS FLR fails when VeeamNFS datastore reside on virtual Storage Space drive that has 4K LogicalBytesPerSector" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '383/1380')
2017-09-01_16:43:30(('SUCCESS: Page', '"Bug 37892 - VM from tape restore picks backup files from a wrong media pool" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '384/1380')
2017-09-01_16:43:38(('SUCCESS: Page', '"Bug 48403 - Tape job fails with "Error SqlDateTime overflow. Must be between 1/1/1753 12:00:00 AM and 12/31/9999 11:59:59 PM."" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '385/1380')
2017-09-01_16:43:38(('SUCCESS: Page', '"Bug 111256 - Implement native long erase without using Windows API" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '386/1380')
2017-09-01_16:43:39(('SUCCESS: Page', '"Bug 43704 - P2V VM restore over Direct SAN mode to vSphere 5.1 results in slightly inconsistent state of a VM" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '387/1380')
2017-09-01_16:43:42(('SUCCESS: Page', '"Bug 44700 - Overall slowness in Backup Copy job to DataDomain" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '388/1380')
2017-09-01_16:43:43(('SUCCESS: Page', '"Bug 39549 - Enterprise Manager stops collecting data from Veeam B%26R server" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '389/1380')
2017-09-01_16:43:44(('SUCCESS: Page', '"Bug 84709 - Every VM from the folder is excluded from the processing even if one of them is located on "unavailable" host" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '390/1380')
2017-09-01_16:43:44(('SUCCESS: Page', '"Bug 93487 - Cannot connect to VM over PSDirect in Hyper-V Server 2016" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '391/1380')
2017-09-01_16:43:45(('SUCCESS: Page', '"Bug 92449 - Hyper-V Replication Jobs with Continuous schedule and Seeding might switch to "disabled" by itself" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '392/1380')
2017-09-01_16:43:46(('SUCCESS: Page', '"Bug 85862 - VESQL from storage snapshots fails with: "The directory name is invalid."" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '393/1380')
2017-09-01_16:43:47(('SUCCESS: Page', '"Bug 51255 - Cloud Provider cert changed: "service provider is already added with a different username. Do you want to add another instance of the same provider for user"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '394/1380')
2017-09-01_16:43:48(('SUCCESS: Page', '"Bug 85455 - Under some circumstances we register the replica in production network during SureReplica job" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '395/1380')
2017-09-01_16:43:48(('SUCCESS: Page', '"Bug 42021 - Impossible to recover item fields if they are empty in backup, but marked as "required" on the server where restore goes to" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '396/1380')
2017-09-01_16:43:49(('SUCCESS: Page', '"Bug 111632 - Merge in cloud connect does not count the amount of tasks assigned to the tenant" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '397/1380')
2017-09-01_16:43:50(('SUCCESS: Page', '"Bug 42528 - Backup job hangs after indexing large volume with a lot of files" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '398/1380')
2017-09-01_16:43:53(('SUCCESS: Page', '"Bug 70728 - If VM was renamed Instant recovery may fail with error "Cannot open the disk \'oldVMname.vmdk\' ... The system cannot find the file specified"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '399/1380')
2017-09-01_16:43:53(('SUCCESS: Page', '"Bug 92275 - Unable to add NetApp CIFS share as a repository if the shares root is empty" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '400/1380')
2017-09-01_16:43:54(('SUCCESS: Page', '"Bug 42751 - Request timed out when trying to browse guest files using Veeam Backup Enterprise Manager" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '401/1380')
2017-09-01_16:43:55(('SUCCESS: Page', '"Bug 49118 - File to tape, no warning in UI when failed to connect to the installer service" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '402/1380')
2017-09-01_16:43:56(('SUCCESS: Page', '"Bug 52448 - Vex doesn\'t show some folders\' content, load percent rate is frozen at some limit" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '403/1380')
2017-09-01_16:43:57(('SUCCESS: Page', '"Bug 73430 - VEX might throw "Index was out of range. Must be non-negative and less than the size of the collection." while restoring mailbox items." from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '404/1380')
2017-09-01_16:43:58(('SUCCESS: Page', '"Bug 112464 - Restore, SB to HV host (win2016) can be failed with: "Value of the argument \'SnapshotId\' is not defined"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '405/1380')
2017-09-01_16:43:59(('SUCCESS: Page', '"Bug 69998 - VMware replica over WAN acc from encrypted backups fails with "Received unexpected command instead of delivery confirmation"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '406/1380')
2017-09-01_16:44:04(('SUCCESS: Page', '"Bug 96793 - FsAware meta processing fails" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '407/1380')
2017-09-01_16:44:04(('SUCCESS: Page', '"Bug 73038 - File-level restore fails when a user name contains spaces" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '408/1380')
2017-09-01_16:44:06(('SUCCESS: Page', '"Bug 68122 - Regular full backup in Backup Copy may never be removed in case of GFS and manual Active fulls" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '409/1380')
2017-09-01_16:44:06(('SUCCESS: Page', '"Bug 91958 - Task may hang if it was not processed before backup window during GFS Active Full" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '410/1380')
2017-09-01_16:44:07(('SUCCESS: Page', '"Bug 70803 - Jobs don\'t start on schedule" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '411/1380')
2017-09-01_16:44:08(('SUCCESS: Page', '"Bug 50761 - "Object reference not set to an instance of an object" when restoring vm from backup file created in 6.5 or older version" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '412/1380')
2017-09-01_16:44:09(('SUCCESS: Page', '"Bug 43208 - CopyTo doesn\'t preserve \'.\' in the destination file name" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '413/1380')
2017-09-01_16:44:10(('SUCCESS: Page', '"Bug 37148 - The Hyper-V job is hanging" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '414/1380')
2017-09-01_16:44:13(('SUCCESS: Page', '"Bug 54674 - File to tape fails with "Invalid URI: There is an invalid sequence in the string"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '415/1380')
2017-09-01_16:44:14(('SUCCESS: Page', '"Bug 95090 - AAIP ends with a warning for databases that do not exist" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '416/1380')
2017-09-01_16:44:15(('SUCCESS: Page', '"Bug 104609 - Restore fails with: "Oracle metadata for database MYDB not found in restore point GUID" for instances without orapwd file" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '417/1380')
2017-09-01_16:44:16(('SUCCESS: Page', '"Bugs fixed by 8.0.0.2084" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '418/1380')
2017-09-01_16:44:16(('SUCCESS: Page', '"Bug 87057 - Job fails with "Failed to repair VM in backup. Unknown algorithm \'TransformForeverIncremental\' (System.Exception)" NON-PERVM chain" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '419/1380')
2017-09-01_16:44:17(('SUCCESS: Page', '"Bug 40779 - Memory leak in continuous backup to tape job" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '420/1380')
2017-09-01_16:44:18(('SUCCESS: Page', '"Bug 106462 - Tape media sorting by the \'Description\' field fails with error \'Failed to compare two elements in the array\' if one of the tapes has this field empty" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '421/1380')
2017-09-01_16:44:19(('SUCCESS: Page', '"Bug 64770 - Mount service throws a warning message "no partition found"" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '422/1380')
2017-09-01_16:44:19(('SUCCESS: Page', '"Bug 109050 - 1-Click restore from Linux does not show symbolic links" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '423/1380')
2017-09-01_16:44:20(('SUCCESS: Page', '"Bug 48012 - VESP can not restore items to Sharepoint site with ADFS authentication" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '424/1380')
2017-09-01_16:44:21(('SUCCESS: Page', '"Bug 50110 - VSSControl: Index failed during snapshot removal" from platform', 'MediaWIKI', 'is migrated'), 'migrated in total:', '425/1380')
